Genus;Species;Location;Subject;Sex;Age;X.insertions;X.bouts;HI;AbsHI;z-score;Category;Clade;Treename
Pan;paniscus;see Hopkins et al., 2011;banja;f;adult;NA;NA;0.277;0.277;6.800765736;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;chipita;f;adult;NA;NA;-0.157;0.157;-2.240448134;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;daniela;f;adult;NA;NA;0.945;0.945;14.02335714;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;diatou;f;adult;NA;NA;-0.553;0.553;-9.138935743;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;jill;f;adult;NA;NA;0.985;0.985;25.22206255;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kichele;f;adult;NA;NA;0.387;0.387;6.697263123;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kombote;f;adult;NA;NA;-0.192;0.192;-3.035786554;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lina;f;adult;NA;NA;-0.594;0.594;-9.404796606;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lomela;f;adult;NA;NA;-0.588;0.588;-13.71988681;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;zuani;f;adult;NA;NA;-0.452;0.452;-11.2450706;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;beni;f;adult;NA;NA;0.053333333;0.053333333;0.923760431;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;etumbe;f;adult;NA;NA;0.818181818;0.818181818;7.675225789;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;isiro;f;adult;NA;NA;0.40625;0.40625;5.629165125;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kalina;f;adult;NA;NA;-0.208633094;0.208633094;-2.459747896;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;maya;f;adult;NA;NA;0.287272727;0.287272727;4.763879244;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;mimia;f;adult;NA;NA;-0.862068966;0.862068966;-13.92715036;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;opala;f;adult;NA;NA;-0.364485981;0.364485981;-3.770272307;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;salonga;f;adult;NA;NA;-0.096446701;0.096446701;-1.35369395;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;semendwa;f;adult;NA;NA;0.628865979;0.628865979;8.759089535;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;tshilomb;f;adult;NA;NA;0.446153846;0.446153846;3.597007303;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Kuni;f;adult;NA;NA;-0.46;0.46;-4.35;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Lorel;f;adult;NA;NA;-0.81;0.81;-5.34;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Lori;f;adult;NA;NA;-0.71;0.71;-5.67;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Matata;f;adult;NA;NA;-0.488372093;0.488372093;-4.528976475;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Panbanis;f;adult;NA;NA;0.93495935;0.93495935;10.3692008;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;susie;f;adult;NA;NA;0.83;0.83;5.6;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Laura;f;adult;NA;NA;-0.416666667;0.416666667;-2.886751346;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Zomi;f;adult;NA;NA;0.88;0.88;6.222539674;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Tamie;f;adult;NA;NA;0.857142857;0.857142857;7.171371656;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;banbo;f;juvenile;NA;NA;-0.701;0.701;-654000000000000;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;cheka;f;juvenile;NA;NA;-0.102;0.102;-1.562266932;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;jasiri;f;juvenile;NA;NA;-0.64;0.64;-12.15789474;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;khaya;f;juvenile;NA;NA;-0.159;0.159;-2.110579412;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kumbuka;f;juvenile;NA;NA;-0.66;0.66;-9.043629473;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;liboso;f;juvenile;NA;NA;0.74;0.74;14.6472119;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lingala;f;juvenile;NA;NA;-0.412;0.412;-4.158619681;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;mixi;f;juvenile;NA;NA;0.14;0.14;1.545454545;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;katako;f;juvenile;NA;NA;-0.228571429;0.228571429;-2.704493615;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;likasi;f;juvenile;NA;NA;-0.794117647;0.794117647;-6.548461876;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lisala;f;juvenile;NA;NA;0.481927711;0.481927711;6.209204206;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lodja;f;juvenile;NA;NA;0.113402062;0.113402062;1.116880782;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lomela;f;juvenile;NA;NA;-0.356321839;0.356321839;-4.70020787;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lukaya;f;juvenile;NA;NA;-0.729411765;0.729411765;-9.510365862;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;maluku;f;juvenile;NA;NA;-0.253012048;0.253012048;-3.259832208;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;mbano;f;juvenile;NA;NA;-0.083333333;0.083333333;-0.577350269;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;mwanda;f;juvenile;NA;NA;0.552941176;0.552941176;5.097865759;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;nioki;f;juvenile;NA;NA;1;1;12.80624847;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;sake;f;juvenile;NA;NA;-0.347826087;0.347826087;-4.086031348;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;tshillen;f;juvenile;NA;NA;0.285714286;0.285714286;2.828427125;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;yolo;f;juvenile;NA;NA;1;1;7;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Elikiya;f;juvenile;NA;NA;0.333333333;0.333333333;2.886751346;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Lexie;f;juvenile;NA;NA;0.2;0.2;1.61;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Lily;f;juvenile;NA;NA;-0.93;0.93;-10.37;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Lucy;f;juvenile;NA;NA;0.82;0.82;8.2;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Muhdeblu;f;juvenile;NA;NA;-0.6;0.6;-4.24;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;jo-t;f;juvenile;NA;NA;-0.21;0.21;-1.51;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kimia;f;juvenile;NA;NA;0.7;0.7;4.43;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lola;f;juvenile;NA;NA;0.96;0.96;6.64;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;unga;f;juvenile;NA;NA;0.02;0.02;0.13;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Faith;f;juvenile;NA;NA;-0.12;0.12;-0.848528137;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Deadre;f;juvenile;NA;NA;0.542857143;0.542857143;4.541868715;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Claudine;f;juvenile;NA;NA;-0.166666667;0.166666667;-1.290994449;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Hannah;f;juvenile;NA;NA;-0.2;0.2;-0.774596669;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Hannnah;f;juvenile;NA;NA;-0.655172414;0.655172414;-3.528211425;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;jasongo;m;adult;NA;NA;1;1;12.08304597;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kakowet;m;adult;NA;NA;0.029;0.029;0.450909638;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;keke;m;adult;NA;NA;0.913;0.913;16.90041144;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kirembo;m;adult;NA;NA;0.931;0.931;12.24060333;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;mwindu;m;adult;NA;NA;0.289;0.289;4.463238969;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;zorba;m;adult;NA;NA;0.965;0.965;17.7602021;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;keza;m;adult;NA;NA;0.287356322;0.287356322;2.680281337;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;makali;m;adult;NA;NA;0.613924051;0.613924051;10.91335264;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;manono;m;adult;NA;NA;0.536231884;0.536231884;6.299298328;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;max;m;adult;NA;NA;0.522222222;0.522222222;7.006346329;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;tatango;m;adult;NA;NA;-0.341614907;0.341614907;-4.334607234;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;tembo;m;adult;NA;NA;-0.090361446;0.090361446;-1.6464639;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Akili;m;adult;NA;NA;0.26;0.26;2.4;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Jumanji;m;adult;NA;NA;0.73;0.73;5.99;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Kanzi;m;adult;NA;NA;0.684210526;0.684210526;5.964809081;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Mabruki;m;adult;NA;NA;1;1;8.25;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;jimmy;m;adult;NA;NA;-0.78;0.78;-5.22;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;maico;m;adult;NA;NA;-0.64;0.64;-4.53;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;toby;m;adult;NA;NA;1;1;8.43;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Makanza;m;adult;NA;NA;1;1;6.92820323;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Vieje;m;adult;NA;NA;-0.449275362;0.449275362;-3.731961446;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Lody;m;adult;NA;NA;-0.789473684;0.789473684;-6.882472016;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Zuri;m;adult;NA;NA;-0.658536585;0.658536585;-4.216691571;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;david;m;juvenile;NA;NA;-0.914;0.914;-12.42512711;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;diwani;m;juvenile;NA;NA;-0.918;0.918;-18.1827458;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;louisoko;m;juvenile;NA;NA;0.927;0.927;10.85034225;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;lucuma;m;juvenile;NA;NA;-0.489;0.489;-3.354894804;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;luo;m;juvenile;NA;NA;-0.429;0.429;-3.401680257;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;api;m;juvenile;NA;NA;-0.298701299;0.298701299;-2.621093259;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;bili;m;juvenile;NA;NA;-0.27014218;0.27014218;-3.924041828;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;bisengo;m;juvenile;NA;NA;-0.176470588;0.176470588;-0.727606875;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;boende;m;juvenile;NA;NA;-0.333333333;0.333333333;-2.828427125;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;bolobo;m;juvenile;NA;NA;0.49122807;0.49122807;5.244880545;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;boyoma;m;juvenile;NA;NA;0.953488372;0.953488372;6.252441384;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;dilolo;m;juvenile;NA;NA;0.333333333;0.333333333;3.511884584;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;eleke;m;juvenile;NA;NA;-0.25203252;0.25203252;-2.795175867;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;fizi;m;juvenile;NA;NA;-0.406779661;0.406779661;-4.418758166;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;ilebo;m;juvenile;NA;NA;-0.164750958;0.164750958;-2.661633181;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kasongo;m;juvenile;NA;NA;-0.810526316;0.810526316;-7.900033311;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kikongo;m;juvenile;NA;NA;0.222222222;0.222222222;2.666666667;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;kubulu;m;juvenile;NA;NA;-1;1;-7.745966692;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;luozi;m;juvenile;NA;NA;0.670588235;0.670588235;8.743400873;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;mabali;m;juvenile;NA;NA;0.348837209;0.348837209;2.287478555;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;maniema;m;juvenile;NA;NA;0.807017544;0.807017544;8.616589467;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;matadi;m;juvenile;NA;NA;-0.798742138;0.798742138;-10.07175514;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;mbandaka;m;juvenile;NA;NA;0.195530726;0.195530726;2.616022825;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;mixa;m;juvenile;NA;NA;-0.674876847;0.674876847;-9.615514967;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;vanga;m;juvenile;NA;NA;0.780590717;0.780590717;12.01704135;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Maesha;m;juvenile;NA;NA;0.298245614;0.298245614;2.251705007;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Nathan;m;juvenile;NA;NA;-0.644067797;0.644067797;-6.996367096;left;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;Nyota;m;juvenile;NA;NA;0.032258065;0.032258065;0.179605302;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;donnie;m;juvenile;NA;NA;0.4;0.4;3.35;right;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;gander;m;juvenile;NA;NA;-0.04;0.04;-0.29;ambipreferent;Hominoidea;Pan_paniscus
Pan;paniscus;see Hopkins et al., 2011;ricky;m;juvenile;NA;NA;-0.96;0.96;-8.25;left;Hominoidea;Pan_paniscus
Pan;troglodytes;see Hopkins et al., 2011;Alpha;f;adult;NA;NA;0.555555556;0.555555556;2.357022604;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;April;f;adult;NA;NA;-0.444444444;0.444444444;-1.885618083;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Betty;f;adult;NA;NA;0.744680851;0.744680851;5.105274702;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Coco;f;adult;NA;NA;0.868421053;0.868421053;7.570719218;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Emily;f;adult;NA;NA;0.594594595;0.594594595;5.114896105;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Lulu;f;adult;NA;NA;-0.228070175;0.228070175;-1.721892064;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Michon;f;adult;NA;NA;-0.375;0.375;-2.598076211;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Misty;f;adult;NA;NA;0.558823529;0.558823529;4.608176876;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Muffin;f;adult;NA;NA;0.319148936;0.319148936;2.187974872;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Nina;f;adult;NA;NA;-0.238095238;0.238095238;-1.5430335;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Sara;f;adult;NA;NA;0.419354839;0.419354839;3.302003302;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Tina;f;adult;NA;NA;-0.657142857;0.657142857;-5.498051603;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Tinker;f;adult;NA;NA;1;1;6.403124237;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Kerstin;f;adult;NA;NA;-0.642857143;0.642857143;-4.810702354;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Bella;f;adult;NA;NA;-0.885714286;0.885714286;-7.410417378;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Cookie;f;adult;NA;NA;0.72;0.72;5.091168825;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Abbey;f;adult;NA;NA;-0.375;0.375;-1.5;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Bernie;f;adult;NA;NA;-0.512195122;0.512195122;-4.638124095;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Beth;f;adult;NA;NA;-0.620689655;0.620689655;-4.727031583;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Betsy;f;adult;NA;NA;-0.797468354;0.797468354;-7.088053776;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Brenda;f;adult;NA;NA;0.333333333;0.333333333;2.081665999;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Debbie;f;adult;NA;NA;0.482352941;0.482352941;4.447074385;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Derma;f;adult;NA;NA;0.50877193;0.50877193;3.841143835;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Gertrude;f;adult;NA;NA;0.2;0.2;1.264911064;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Gigi;f;adult;NA;NA;-0.733333333;0.733333333;-7.514430562;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Glenda;f;adult;NA;NA;0.52238806;0.52238806;4.275930552;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Helga;f;adult;NA;NA;0.373134328;0.373134328;3.054236109;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Jane;f;adult;NA;NA;-0.823529412;0.823529412;-4.801960384;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Judy;f;adult;NA;NA;0.032258065;0.032258065;0.179605302;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Junie;f;adult;NA;NA;-0.698630137;0.698630137;-5.969098507;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Karen;f;adult;NA;NA;-0.27027027;0.27027027;-2.324952775;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Kelley;f;adult;NA;NA;1;1;6.92820323;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Mae;f;adult;NA;NA;0.803921569;0.803921569;5.741148345;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Martha;f;adult;NA;NA;0.84375;0.84375;6.75;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Mary;f;adult;NA;NA;0.769230769;0.769230769;5.547001962;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Pepper;f;adult;NA;NA;-0.913978495;0.913978495;-8.814089405;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Prissy;f;adult;NA;NA;0.090909091;0.090909091;0.522232968;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Rhoda;f;adult;NA;NA;0.444444444;0.444444444;2.666666667;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Sandy;f;adult;NA;NA;0.135802469;0.135802469;1.222222222;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Ursula;f;adult;NA;NA;-0.230769231;0.230769231;-1.860521019;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Verana;f;adult;NA;NA;0.536842105;0.536842105;5.232489596;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Anja;f;adult;NA;NA;0.54491018;0.54491018;7.041791416;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Barbara;f;adult;NA;NA;0.497854077;0.497854077;10.74719247;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Barbi;f;adult;NA;NA;-0.23125;0.23125;-4.136725758;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Boka;f;adult;NA;NA;0.843866171;0.843866171;13.84043427;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Cissie;f;adult;NA;NA;0.495016611;0.495016611;8.588217224;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Cynthia;f;adult;NA;NA;0.817351598;0.817351598;12.09569907;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Ellie;f;adult;NA;NA;-0.507389163;0.507389163;-10.22360834;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Marilyne;f;adult;NA;NA;-0.824817518;0.824817518;-9.654241532;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Melinda;f;adult;NA;NA;-0.117647059;0.117647059;-1.940285;ambipreferent;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Sheila;f;adult;NA;NA;0.704035874;0.704035874;14.86833093;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Artifee;f;adult;NA;NA;0.220708447;0.220708447;4.228165583;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Atlanta;f;adult;NA;NA;0.358024691;0.358024691;3.222222222;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Augusta;f;adult;NA;NA;-0.66023166;0.66023166;-10.625423;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Flora;f;adult;NA;NA;0.54245283;0.54245283;11.16978742;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Foxy;f;adult;NA;NA;0.170124481;0.170124481;2.641042168;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Francisc;f;adult;NA;NA;-0.981042654;0.981042654;-14.25046769;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Garbo;f;adult;NA;NA;-0.330708661;0.330708661;-5.270628763;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Halpha;f;adult;NA;NA;-0.583333333;0.583333333;-2.857738033;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Heppie;f;adult;NA;NA;-0.211453744;0.211453744;-4.505503243;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Jacqueli;f;adult;NA;NA;-0.255411255;0.255411255;-3.881915;left;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Jencie;f;adult;NA;NA;0.823129252;0.823129252;9.979911796;right;Hominoidea;Pan_troglodytes_verus
Pan;troglodytes;see Hopkins et al., 2011;Jenda;f;adult;NA;NA;-0.355371901;0.355371901;-5.52828938;left;Hominoidea;Pan_troglodytes_verus
